,customer_no,timestamp,location,origin
504,friday_1055,2019-09-06 17:55:00,dairy,friday
505,friday_1055,2019-09-06 17:56:00,dairy,friday
506,friday_1055,2019-09-06 17:57:00,dairy,friday
507,friday_1055,2019-09-06 17:58:00,dairy,friday
508,friday_1055,2019-09-06 17:59:00,dairy,friday
509,friday_1055,2019-09-06 18:00:00,drinks,friday
510,friday_1055,2019-09-06 18:01:00,drinks,friday
511,friday_1055,2019-09-06 18:02:00,checkout,friday
512,friday_1056,2019-09-06 17:48:00,fruit,friday
513,friday_1056,2019-09-06 17:49:00,dairy,friday
514,friday_1056,2019-09-06 17:50:00,dairy,friday
515,friday_1056,2019-09-06 17:51:00,fruit,friday
516,friday_1056,2019-09-06 17:52:00,fruit,friday
517,friday_1056,2019-09-06 17:53:00,fruit,friday
518,friday_1056,2019-09-06 17:54:00,checkout,friday
519,friday_1057,2019-09-06 17:48:00,fruit,friday
520,friday_1057,2019-09-06 17:49:00,drinks,friday
521,friday_1057,2019-09-06 17:50:00,drinks,friday
522,friday_1057,2019-09-06 17:51:00,drinks,friday
523,friday_1057,2019-09-06 17:52:00,checkout,friday
524,friday_1058,2019-09-06 17:49:00,fruit,friday
525,friday_1058,2019-09-06 17:50:00,checkout,friday
526,friday_1059,2019-09-06 17:50:00,fruit,friday
527,friday_1059,2019-09-06 17:51:00,fruit,friday
528,friday_1059,2019-09-06 17:52:00,checkout,friday
529,friday_106,2019-09-06 08:08:00,fruit,friday
530,friday_106,2019-09-06 08:09:00,dairy,friday
531,friday_106,2019-09-06 08:10:00,dairy,friday
532,friday_106,2019-09-06 08:11:00,spices,friday
533,friday_106,2019-09-06 08:12:00,dairy,friday
534,friday_106,2019-09-06 08:13:00,dairy,friday
535,friday_106,2019-09-06 08:14:00,drinks,friday
536,friday_106,2019-09-06 08:15:00,drinks,friday
537,friday_106,2019-09-06 08:16:00,drinks,friday
538,friday_106,2019-09-06 08:17:00,drinks,friday
539,friday_106,2019-09-06 08:18:00,checkout,friday
540,friday_1060,2019-09-06 17:52:00,spices,friday
541,friday_1060,2019-09-06 17:53:00,fruit,friday
542,friday_1060,2019-09-06 17:54:00,checkout,friday
543,friday_1061,2019-09-06 17:52:00,spices,friday
544,friday_1061,2019-09-06 17:53:00,drinks,friday
545,friday_1061,2019-09-06 17:54:00,checkout,friday
546,friday_1062,2019-09-06 17:52:00,fruit,friday
547,friday_1062,2019-09-06 17:53:00,fruit,friday
548,friday_1062,2019-09-06 17:54:00,dairy,friday
549,friday_1062,2019-09-06 17:55:00,dairy,friday
550,friday_1062,2019-09-06 17:56:00,dairy,friday
551,friday_1062,2019-09-06 17:57:00,dairy,friday
552,friday_1062,2019-09-06 17:58:00,checkout,friday
553,friday_1063,2019-09-06 17:53:00,fruit,friday
554,friday_1063,2019-09-06 17:54:00,fruit,friday
555,friday_1063,2019-09-06 17:55:00,checkout,friday
556,friday_1064,2019-09-06 17:53:00,fruit,friday
557,friday_1064,2019-09-06 17:54:00,fruit,friday
558,friday_1064,2019-09-06 17:55:00,fruit,friday
559,friday_1064,2019-09-06 17:56:00,fruit,friday
560,friday_1064,2019-09-06 17:57:00,fruit,friday
561,friday_1064,2019-09-06 17:58:00,dairy,friday
562,friday_1064,2019-09-06 17:59:00,dairy,friday
563,friday_1064,2019-09-06 18:00:00,drinks,friday
564,friday_1064,2019-09-06 18:01:00,drinks,friday
565,friday_1064,2019-09-06 18:02:00,checkout,friday
566,friday_1065,2019-09-06 17:55:00,spices,friday
567,friday_1065,2019-09-06 17:56:00,spices,friday
568,friday_1065,2019-09-06 17:57:00,spices,friday
569,friday_1065,2019-09-06 17:58:00,dairy,friday
570,friday_1065,2019-09-06 17:59:00,dairy,friday
571,friday_1065,2019-09-06 18:00:00,spices,friday
572,friday_1065,2019-09-06 18:01:00,fruit,friday
573,friday_1065,2019-09-06 18:02:00,fruit,friday
574,friday_1065,2019-09-06 18:03:00,fruit,friday
575,friday_1065,2019-09-06 18:04:00,checkout,friday
576,friday_1066,2019-09-06 17:55:00,fruit,friday
577,friday_1066,2019-09-06 17:56:00,checkout,friday
578,friday_1067,2019-09-06 17:55:00,fruit,friday
579,friday_1067,2019-09-06 17:56:00,fruit,friday
580,friday_1067,2019-09-06 17:57:00,fruit,friday
581,friday_1067,2019-09-06 17:58:00,dairy,friday
582,friday_1067,2019-09-06 17:59:00,dairy,friday
583,friday_1067,2019-09-06 18:00:00,dairy,friday
584,friday_1067,2019-09-06 18:01:00,dairy,friday
585,friday_1067,2019-09-06 18:02:00,dairy,friday
586,friday_1067,2019-09-06 18:03:00,fruit,friday
587,friday_1067,2019-09-06 18:04:00,drinks,friday
588,friday_1067,2019-09-06 18:05:00,drinks,friday
589,friday_1067,2019-09-06 18:06:00,drinks,friday
590,friday_1067,2019-09-06 18:07:00,drinks,friday
591,friday_1067,2019-09-06 18:08:00,drinks,friday
592,friday_1067,2019-09-06 18:09:00,checkout,friday
593,friday_1068,2019-09-06 17:55:00,dairy,friday
594,friday_1068,2019-09-06 17:56:00,dairy,friday
595,friday_1068,2019-09-06 17:57:00,dairy,friday
596,friday_1068,2019-09-06 17:58:00,fruit,friday
597,friday_1068,2019-09-06 17:59:00,fruit,friday
598,friday_1068,2019-09-06 18:00:00,fruit,friday
599,friday_1068,2019-09-06 18:01:00,fruit,friday
600,friday_1068,2019-09-06 18:02:00,fruit,friday
601,friday_1068,2019-09-06 18:03:00,checkout,friday
602,friday_1069,2019-09-06 17:56:00,spices,friday
603,friday_1069,2019-09-06 17:57:00,spices,friday
604,friday_1069,2019-09-06 17:58:00,drinks,friday
605,friday_1069,2019-09-06 17:59:00,spices,friday
606,friday_1069,2019-09-06 18:00:00,fruit,friday
607,friday_1069,2019-09-06 18:01:00,fruit,friday
608,friday_1069,2019-09-06 18:02:00,fruit,friday
609,friday_1069,2019-09-06 18:03:00,checkout,friday
610,friday_107,2019-09-06 08:08:00,fruit,friday
611,friday_107,2019-09-06 08:09:00,checkout,friday
612,friday_1070,2019-09-06 17:57:00,drinks,friday
613,friday_1070,2019-09-06 17:58:00,drinks,friday
614,friday_1070,2019-09-06 17:59:00,checkout,friday
615,friday_1071,2019-09-06 17:57:00,fruit,friday
616,friday_1071,2019-09-06 17:58:00,fruit,friday
617,friday_1071,2019-09-06 17:59:00,fruit,friday
618,friday_1071,2019-09-06 18:00:00,drinks,friday
619,friday_1071,2019-09-06 18:01:00,drinks,friday
620,friday_1071,2019-09-06 18:02:00,spices,friday
621,friday_1071,2019-09-06 18:03:00,spices,friday
622,friday_1071,2019-09-06 18:04:00,drinks,friday
623,friday_1071,2019-09-06 18:05:00,fruit,friday
624,friday_1071,2019-09-06 18:06:00,fruit,friday
625,friday_1071,2019-09-06 18:07:00,spices,friday
626,friday_1071,2019-09-06 18:08:00,checkout,friday
627,friday_1072,2019-09-06 17:57:00,dairy,friday
628,friday_1072,2019-09-06 17:58:00,drinks,friday
629,friday_1072,2019-09-06 17:59:00,drinks,friday
630,friday_1072,2019-09-06 18:00:00,checkout,friday
631,friday_1073,2019-09-06 17:58:00,spices,friday
632,friday_1073,2019-09-06 17:59:00,checkout,friday
633,friday_1074,2019-09-06 17:58:00,dairy,friday
634,friday_1074,2019-09-06 17:59:00,dairy,friday
635,friday_1074,2019-09-06 18:00:00,dairy,friday
636,friday_1074,2019-09-06 18:01:00,dairy,friday
637,friday_1074,2019-09-06 18:02:00,dairy,friday
638,friday_1074,2019-09-06 18:03:00,dairy,friday
639,friday_1074,2019-09-06 18:04:00,fruit,friday
640,friday_1074,2019-09-06 18:05:00,fruit,friday
641,friday_1074,2019-09-06 18:06:00,fruit,friday
642,friday_1074,2019-09-06 18:07:00,dairy,friday
643,friday_1074,2019-09-06 18:08:00,drinks,friday
644,friday_1074,2019-09-06 18:09:00,checkout,friday
645,friday_1075,2019-09-06 17:59:00,spices,friday
646,friday_1075,2019-09-06 18:00:00,spices,friday
647,friday_1075,2019-09-06 18:01:00,drinks,friday
648,friday_1075,2019-09-06 18:02:00,drinks,friday
649,friday_1075,2019-09-06 18:03:00,drinks,friday
650,friday_1075,2019-09-06 18:04:00,fruit,friday
651,friday_1075,2019-09-06 18:05:00,fruit,friday
652,friday_1075,2019-09-06 18:06:00,fruit,friday
653,friday_1075,2019-09-06 18:07:00,fruit,friday
654,friday_1075,2019-09-06 18:08:00,dairy,friday
655,friday_1075,2019-09-06 18:09:00,dairy,friday
656,friday_1075,2019-09-06 18:10:00,dairy,friday
657,friday_1075,2019-09-06 18:11:00,dairy,friday
658,friday_1075,2019-09-06 18:12:00,fruit,friday
659,friday_1075,2019-09-06 18:13:00,dairy,friday
660,friday_1075,2019-09-06 18:14:00,dairy,friday
661,friday_1075,2019-09-06 18:15:00,dairy,friday
662,friday_1075,2019-09-06 18:16:00,checkout,friday
663,friday_1076,2019-09-06 17:59:00,dairy,friday
664,friday_1076,2019-09-06 18:00:00,checkout,friday
665,friday_1077,2019-09-06 17:59:00,drinks,friday
666,friday_1077,2019-09-06 18:00:00,drinks,friday
667,friday_1077,2019-09-06 18:01:00,checkout,friday
668,friday_1078,2019-09-06 17:59:00,dairy,friday
669,friday_1078,2019-09-06 18:00:00,drinks,friday
670,friday_1078,2019-09-06 18:01:00,checkout,friday
671,friday_1079,2019-09-06 18:00:00,dairy,friday
672,friday_1079,2019-09-06 18:01:00,dairy,friday
673,friday_1079,2019-09-06 18:02:00,dairy,friday
674,friday_1079,2019-09-06 18:03:00,dairy,friday
675,friday_1079,2019-09-06 18:04:00,dairy,friday
676,friday_1079,2019-09-06 18:05:00,checkout,friday
677,friday_108,2019-09-06 08:10:00,dairy,friday
678,friday_108,2019-09-06 08:11:00,checkout,friday
679,friday_1080,2019-09-06 18:00:00,spices,friday
680,friday_1080,2019-09-06 18:01:00,drinks,friday
681,friday_1080,2019-09-06 18:02:00,checkout,friday
682,friday_1081,2019-09-06 18:01:00,drinks,friday
683,friday_1081,2019-09-06 18:02:00,fruit,friday
684,friday_1081,2019-09-06 18:03:00,fruit,friday
685,friday_1081,2019-09-06 18:04:00,checkout,friday
686,friday_1082,2019-09-06 18:01:00,fruit,friday
687,friday_1082,2019-09-06 18:02:00,fruit,friday
688,friday_1082,2019-09-06 18:03:00,dairy,friday
689,friday_1082,2019-09-06 18:04:00,dairy,friday
690,friday_1082,2019-09-06 18:05:00,dairy,friday
691,friday_1082,2019-09-06 18:06:00,dairy,friday
692,friday_1082,2019-09-06 18:07:00,drinks,friday
693,friday_1082,2019-09-06 18:08:00,drinks,friday
694,friday_1082,2019-09-06 18:09:00,spices,friday
695,friday_1082,2019-09-06 18:10:00,spices,friday
696,friday_1082,2019-09-06 18:11:00,dairy,friday
697,friday_1082,2019-09-06 18:12:00,drinks,friday
698,friday_1082,2019-09-06 18:13:00,drinks,friday
699,friday_1082,2019-09-06 18:14:00,drinks,friday
700,friday_1082,2019-09-06 18:15:00,checkout,friday
701,friday_1083,2019-09-06 18:02:00,dairy,friday
702,friday_1083,2019-09-06 18:03:00,dairy,friday
703,friday_1083,2019-09-06 18:04:00,dairy,friday
704,friday_1083,2019-09-06 18:05:00,dairy,friday
705,friday_1083,2019-09-06 18:06:00,dairy,friday
706,friday_1083,2019-09-06 18:07:00,dairy,friday
707,friday_1083,2019-09-06 18:08:00,dairy,friday
708,friday_1083,2019-09-06 18:09:00,fruit,friday
709,friday_1083,2019-09-06 18:10:00,dairy,friday
710,friday_1083,2019-09-06 18:11:00,drinks,friday
711,friday_1083,2019-09-06 18:12:00,spices,friday
712,friday_1083,2019-09-06 18:13:00,spices,friday
713,friday_1083,2019-09-06 18:14:00,dairy,friday
714,friday_1083,2019-09-06 18:15:00,dairy,friday
715,friday_1083,2019-09-06 18:16:00,dairy,friday
716,friday_1083,2019-09-06 18:17:00,drinks,friday
717,friday_1083,2019-09-06 18:18:00,drinks,friday
718,friday_1083,2019-09-06 18:19:00,drinks,friday
719,friday_1083,2019-09-06 18:20:00,spices,friday
720,friday_1083,2019-09-06 18:21:00,fruit,friday
721,friday_1083,2019-09-06 18:22:00,fruit,friday
722,friday_1083,2019-09-06 18:23:00,fruit,friday
723,friday_1083,2019-09-06 18:24:00,fruit,friday
724,friday_1083,2019-09-06 18:25:00,fruit,friday
725,friday_1083,2019-09-06 18:26:00,fruit,friday
726,friday_1083,2019-09-06 18:27:00,fruit,friday
727,friday_1083,2019-09-06 18:28:00,fruit,friday
728,friday_1083,2019-09-06 18:29:00,fruit,friday
729,friday_1083,2019-09-06 18:30:00,fruit,friday
730,friday_1083,2019-09-06 18:31:00,fruit,friday
731,friday_1083,2019-09-06 18:32:00,fruit,friday
732,friday_1083,2019-09-06 18:33:00,fruit,friday
733,friday_1083,2019-09-06 18:34:00,drinks,friday
734,friday_1083,2019-09-06 18:35:00,checkout,friday
735,friday_1084,2019-09-06 18:02:00,dairy,friday
736,friday_1084,2019-09-06 18:03:00,dairy,friday
737,friday_1084,2019-09-06 18:04:00,drinks,friday
738,friday_1084,2019-09-06 18:05:00,drinks,friday
739,friday_1084,2019-09-06 18:06:00,drinks,friday
740,friday_1084,2019-09-06 18:07:00,drinks,friday
741,friday_1084,2019-09-06 18:08:00,drinks,friday
742,friday_1084,2019-09-06 18:09:00,drinks,friday
743,friday_1084,2019-09-06 18:10:00,drinks,friday
744,friday_1084,2019-09-06 18:11:00,checkout,friday
745,friday_1085,2019-09-06 18:02:00,spices,friday
746,friday_1085,2019-09-06 18:03:00,dairy,friday
747,friday_1085,2019-09-06 18:04:00,dairy,friday
748,friday_1085,2019-09-06 18:05:00,dairy,friday
749,friday_1085,2019-09-06 18:06:00,dairy,friday
750,friday_1085,2019-09-06 18:07:00,dairy,friday
751,friday_1085,2019-09-06 18:08:00,dairy,friday
752,friday_1085,2019-09-06 18:09:00,drinks,friday
753,friday_1085,2019-09-06 18:10:00,drinks,friday
754,friday_1085,2019-09-06 18:11:00,checkout,friday
755,friday_1086,2019-09-06 18:02:00,spices,friday
756,friday_1086,2019-09-06 18:03:00,checkout,friday
757,friday_1087,2019-09-06 18:02:00,spices,friday
758,friday_1087,2019-09-06 18:03:00,dairy,friday
759,friday_1087,2019-09-06 18:04:00,dairy,friday
760,friday_1087,2019-09-06 18:05:00,dairy,friday
761,friday_1087,2019-09-06 18:06:00,dairy,friday
762,friday_1087,2019-09-06 18:07:00,dairy,friday
763,friday_1087,2019-09-06 18:08:00,dairy,friday
764,friday_1087,2019-09-06 18:09:00,dairy,friday
765,friday_1087,2019-09-06 18:10:00,dairy,friday
766,friday_1087,2019-09-06 18:11:00,dairy,friday
767,friday_1087,2019-09-06 18:12:00,dairy,friday
768,friday_1087,2019-09-06 18:13:00,dairy,friday
769,friday_1087,2019-09-06 18:14:00,dairy,friday
770,friday_1087,2019-09-06 18:15:00,drinks,friday
771,friday_1087,2019-09-06 18:16:00,drinks,friday
772,friday_1087,2019-09-06 18:17:00,drinks,friday
773,friday_1087,2019-09-06 18:18:00,drinks,friday
774,friday_1087,2019-09-06 18:19:00,fruit,friday
775,friday_1087,2019-09-06 18:20:00,fruit,friday
776,friday_1087,2019-09-06 18:21:00,checkout,friday
777,friday_1088,2019-09-06 18:03:00,drinks,friday
778,friday_1088,2019-09-06 18:04:00,drinks,friday
779,friday_1088,2019-09-06 18:05:00,drinks,friday
780,friday_1088,2019-09-06 18:06:00,drinks,friday
781,friday_1088,2019-09-06 18:07:00,fruit,friday
782,friday_1088,2019-09-06 18:08:00,spices,friday
783,friday_1088,2019-09-06 18:09:00,checkout,friday
784,friday_1089,2019-09-06 18:03:00,spices,friday
785,friday_1089,2019-09-06 18:04:00,checkout,friday
786,friday_109,2019-09-06 08:10:00,dairy,friday
787,friday_109,2019-09-06 08:11:00,dairy,friday
788,friday_109,2019-09-06 08:12:00,dairy,friday
789,friday_109,2019-09-06 08:13:00,dairy,friday
790,friday_109,2019-09-06 08:14:00,dairy,friday
791,friday_109,2019-09-06 08:15:00,drinks,friday
792,friday_109,2019-09-06 08:16:00,fruit,friday
793,friday_109,2019-09-06 08:17:00,fruit,friday
794,friday_109,2019-09-06 08:18:00,fruit,friday
795,friday_109,2019-09-06 08:19:00,dairy,friday
796,friday_109,2019-09-06 08:20:00,dairy,friday
797,friday_109,2019-09-06 08:21:00,checkout,friday
798,friday_1090,2019-09-06 18:03:00,dairy,friday
799,friday_1090,2019-09-06 18:04:00,dairy,friday
800,friday_1090,2019-09-06 18:05:00,dairy,friday
801,friday_1090,2019-09-06 18:06:00,drinks,friday
802,friday_1090,2019-09-06 18:07:00,spices,friday
803,friday_1090,2019-09-06 18:08:00,drinks,friday
804,friday_1090,2019-09-06 18:09:00,drinks,friday
805,friday_1090,2019-09-06 18:10:00,drinks,friday
806,friday_1090,2019-09-06 18:11:00,fruit,friday
807,friday_1090,2019-09-06 18:12:00,drinks,friday
808,friday_1090,2019-09-06 18:13:00,drinks,friday
809,friday_1090,2019-09-06 18:14:00,fruit,friday
810,friday_1090,2019-09-06 18:15:00,fruit,friday
811,friday_1090,2019-09-06 18:16:00,checkout,friday
812,friday_1091,2019-09-06 18:03:00,dairy,friday
813,friday_1091,2019-09-06 18:04:00,dairy,friday
814,friday_1091,2019-09-06 18:05:00,checkout,friday
815,friday_1092,2019-09-06 18:03:00,fruit,friday
816,friday_1092,2019-09-06 18:04:00,checkout,friday
817,friday_1093,2019-09-06 18:04:00,spices,friday
818,friday_1093,2019-09-06 18:05:00,spices,friday
819,friday_1093,2019-09-06 18:06:00,drinks,friday
820,friday_1093,2019-09-06 18:07:00,checkout,friday
821,friday_1094,2019-09-06 18:04:00,fruit,friday
822,friday_1094,2019-09-06 18:05:00,checkout,friday
823,friday_1095,2019-09-06 18:05:00,drinks,friday
824,friday_1095,2019-09-06 18:06:00,dairy,friday
825,friday_1095,2019-09-06 18:07:00,drinks,friday
826,friday_1095,2019-09-06 18:08:00,drinks,friday
827,friday_1095,2019-09-06 18:09:00,drinks,friday
828,friday_1095,2019-09-06 18:10:00,drinks,friday
829,friday_1095,2019-09-06 18:11:00,checkout,friday
830,friday_1096,2019-09-06 18:05:00,dairy,friday
831,friday_1096,2019-09-06 18:06:00,dairy,friday
832,friday_1096,2019-09-06 18:07:00,dairy,friday
833,friday_1096,2019-09-06 18:08:00,dairy,friday
834,friday_1096,2019-09-06 18:09:00,dairy,friday
835,friday_1096,2019-09-06 18:10:00,dairy,friday
836,friday_1096,2019-09-06 18:11:00,checkout,friday
837,friday_1097,2019-09-06 18:06:00,drinks,friday
838,friday_1097,2019-09-06 18:07:00,fruit,friday
839,friday_1097,2019-09-06 18:08:00,drinks,friday
840,friday_1097,2019-09-06 18:09:00,drinks,friday
841,friday_1097,2019-09-06 18:10:00,drinks,friday
842,friday_1097,2019-09-06 18:11:00,fruit,friday
843,friday_1097,2019-09-06 18:12:00,dairy,friday
844,friday_1097,2019-09-06 18:13:00,dairy,friday
845,friday_1097,2019-09-06 18:14:00,dairy,friday
846,friday_1097,2019-09-06 18:15:00,dairy,friday
847,friday_1097,2019-09-06 18:16:00,dairy,friday
848,friday_1097,2019-09-06 18:17:00,dairy,friday
849,friday_1097,2019-09-06 18:18:00,dairy,friday
850,friday_1097,2019-09-06 18:19:00,dairy,friday
851,friday_1097,2019-09-06 18:20:00,fruit,friday
852,friday_1097,2019-09-06 18:21:00,fruit,friday
853,friday_1097,2019-09-06 18:22:00,dairy,friday
854,friday_1097,2019-09-06 18:23:00,dairy,friday
855,friday_1097,2019-09-06 18:24:00,dairy,friday
856,friday_1097,2019-09-06 18:25:00,dairy,friday
857,friday_1097,2019-09-06 18:26:00,dairy,friday
858,friday_1097,2019-09-06 18:27:00,dairy,friday
859,friday_1097,2019-09-06 18:28:00,dairy,friday
860,friday_1097,2019-09-06 18:29:00,dairy,friday
861,friday_1097,2019-09-06 18:30:00,dairy,friday
862,friday_1097,2019-09-06 18:31:00,dairy,friday
863,friday_1097,2019-09-06 18:32:00,dairy,friday
864,friday_1097,2019-09-06 18:33:00,dairy,friday
865,friday_1097,2019-09-06 18:34:00,dairy,friday
866,friday_1097,2019-09-06 18:35:00,dairy,friday
867,friday_1097,2019-09-06 18:36:00,dairy,friday
868,friday_1097,2019-09-06 18:37:00,dairy,friday
869,friday_1097,2019-09-06 18:38:00,spices,friday
870,friday_1097,2019-09-06 18:39:00,checkout,friday
871,friday_1098,2019-09-06 18:06:00,dairy,friday
872,friday_1098,2019-09-06 18:07:00,drinks,friday
873,friday_1098,2019-09-06 18:08:00,drinks,friday
874,friday_1098,2019-09-06 18:09:00,drinks,friday
875,friday_1098,2019-09-06 18:10:00,fruit,friday
876,friday_1098,2019-09-06 18:11:00,fruit,friday
877,friday_1098,2019-09-06 18:12:00,spices,friday
878,friday_1098,2019-09-06 18:13:00,dairy,friday
879,friday_1098,2019-09-06 18:14:00,dairy,friday
880,friday_1098,2019-09-06 18:15:00,dairy,friday
881,friday_1098,2019-09-06 18:16:00,dairy,friday
882,friday_1098,2019-09-06 18:17:00,dairy,friday
883,friday_1098,2019-09-06 18:18:00,checkout,friday
884,friday_1099,2019-09-06 18:06:00,dairy,friday
885,friday_1099,2019-09-06 18:07:00,dairy,friday
886,friday_1099,2019-09-06 18:08:00,dairy,friday
887,friday_1099,2019-09-06 18:09:00,dairy,friday
888,friday_1099,2019-09-06 18:10:00,dairy,friday
889,friday_1099,2019-09-06 18:11:00,checkout,friday
890,friday_11,2019-09-06 07:06:00,fruit,friday
891,friday_11,2019-09-06 07:07:00,fruit,friday
892,friday_11,2019-09-06 07:08:00,fruit,friday
893,friday_11,2019-09-06 07:09:00,fruit,friday
894,friday_11,2019-09-06 07:10:00,fruit,friday
895,friday_11,2019-09-06 07:11:00,fruit,friday
896,friday_11,2019-09-06 07:12:00,drinks,friday
897,friday_11,2019-09-06 07:13:00,drinks,friday
898,friday_11,2019-09-06 07:14:00,checkout,friday
899,friday_110,2019-09-06 08:10:00,spices,friday
900,friday_110,2019-09-06 08:11:00,dairy,friday
901,friday_110,2019-09-06 08:12:00,dairy,friday
902,friday_110,2019-09-06 08:13:00,dairy,friday
903,friday_110,2019-09-06 08:14:00,dairy,friday
904,friday_110,2019-09-06 08:15:00,dairy,friday
905,friday_110,2019-09-06 08:16:00,checkout,friday
906,friday_1100,2019-09-06 18:06:00,dairy,friday
907,friday_1100,2019-09-06 18:07:00,dairy,friday
908,friday_1100,2019-09-06 18:08:00,dairy,friday
909,friday_1100,2019-09-06 18:09:00,drinks,friday
910,friday_1100,2019-09-06 18:10:00,drinks,friday
